voltage_start,voltage_end,voltage_mean,voltage_min,voltage_drop,current_mean,current_std,temperature_mean,temperature_max,temperature_range,duration_seconds,duration_hours,energy_wh,calculated_capacity,filename,battery_id,test_id,uid,ambient_temperature,metadata_capacity,cycle_number
4.195847527614419,3.5069160151578584,3.4189443106786306,2.487540187711501,0.6889315124565609,-0.930472095057463,0.2449272778107199,8.304841644444155,11.147409475641334,5.640907177558605,5103.0,1.4175,4.514875844843612,1.3216289951627345,00055.csv,B0047,54,55,4,1.2849157142560723,22
4.195387366763826,3.5014122578826012,3.4147835574863517,2.4907582384317,0.6939751088812245,-0.9322821459755778,0.24164614739638005,8.319029412369582,11.681014963080823,6.5151237771694746,5051.172,1.4031033333333331,4.472418589156943,1.3108020429180471,00057.csv,B0047,56,57,4,1.281719159327807,23
4.174064296873529,3.523123652499999,3.409591730169167,2.4931638320699276,0.6509406443735299,-0.9267897523084677,0.2517584402337099,8.401755924951388,11.29683746494969,6.031627711756803,5027.563,1.3965452777777778,4.416650261858626,1.296908328752299,00061.csv,B0047,60,61,4,1.2600051642942829,24
4.1949588865165515,3.503450628794799,3.407645240350967,2.479240941037315,0.6915082577217526,-0.9316504925123936,0.24323000086333818,8.395347720509116,11.88239860330653,6.8396351396365445,4993.765,1.3871569444444445,4.409524840575314,1.2951907543558687,00063.csv,B0047,62,63,4,1.266070385993126,25
4.194794488425212,3.530046084468069,3.407201115194828,2.4915265338912347,0.6647484039571432,-0.9255669375549472,0.2535782203880096,8.419292173692186,11.79170575767619,6.019304335127639,4962.469,1.378463611111111,4.3497746548133795,1.2784596639545636,00065.csv,B0047,64,65,4,1.2413590294280803,26
4.194210512385239,3.5295598976471045,3.402851724115477,2.495727313119633,0.6646506147381346,-0.9273633082574366,0.2505189121390405,8.293327119939335,11.72661603963688,7.130606145782263,4907.859,1.3632941666666667,4.304944611809218,1.2670297657996499,00067.csv,B0047,66,67,4,1.2298873703485311,27
4.19378669081209,3.5280993862030905,3.398740761774466,2.4979742120513753,0.6656873046089999,-0.9267828902753352,0.25117779098823134,8.49190236531868,12.464631760563272,8.312473338694458,4888.656,1.35796,4.280478787300608,1.2613595677836171,00069.csv,B0047,68,69,4,1.228088614506696,28
4.1718864589662426,3.5386452327036166,3.3945066004903923,2.495109477398993,0.6332412262626259,-0.9236824517720293,0.2567295399461265,8.437149776270967,11.863547747838409,6.667522794263018,4866.25,1.351736111111111,4.2395936633192415,1.2512925480917474,00073.csv,B0047,72,73,4,1.2139857189070042,29
4.19388971043665,3.524430984081883,3.39192930556013,2.4851956352139384,0.6694587263547676,-0.9289085100178415,0.2479875090487207,8.429621946088576,12.460832791038596,7.523897750721147,4836.125,1.3433680555555556,4.235797195860107,1.2507704292296618,00075.csv,B0047,74,75,4,1.2173435064564189,30
4.1938733183948385,3.5235817833132557,3.39128980672992,2.4873308484835266,0.6702915350815828,-0.9282275865985665,0.2489078118478761,8.46306110156025,12.213639136225725,6.844122989726703,4801.485,1.3337458333333332,4.201333107000751,1.240867471416732,00077.csv,B0047,76,77,4,1.2073445944515917,31
4.1933443957612875,3.5434895598001273,3.3932667889977304,2.488620645344286,0.6498548359611602,-0.9244391789678553,0.25527477857424213,8.459204966688853,11.534784991217848,6.029032402714968,4760.938,1.322482777777778,4.150267461192182,1.2255165322797974,00079.csv,B0047,78,79,4,1.18804049227045,32
4.19356398488292,3.53287751083392,3.3838600818009588,2.476969143594387,0.6606864740490002,-0.9270544586298616,0.25101873516241113,8.493224799915222,12.42977502748968,7.423116691476764,4740.907,1.316918611111111,4.133479186316175,1.223823502851722,00081.csv,B0047,80,81,4,1.186304749886542,33
4.142510591712848,3.430256148149239,3.3866520851320576,2.479005494894043,0.7122544435636091,-0.9460868598841972,0.21452297405787984,8.466232868159803,12.428323073625249,7.7481416365469205,4914.532,1.3651477777777778,4.384181600740532,1.2951554189056111,00085.csv,B0047,84,85,4,1.2613935471028506,34
4.174381011699289,3.4830191388435696,3.402095154295076,2.479600589435018,0.6913618728557194,-0.9356871602351079,0.23519098155727214,8.553128334903379,12.48741336421358,7.026486117874725,4998.656,1.3885155555555555,4.427781398626241,1.3024849390088602,00089.csv,B0047,88,89,4,1.2648246158850651,35
4.194961577545829,3.4807424394545063,3.404625504614091,2.46837363838224,0.7142191380913228,-0.9401469539731849,0.2268940347339568,8.342818484380935,11.343734065329729,5.635259762147334,4890.015,1.3583375000000002,4.355633408117811,1.2804196707963862,00091.csv,B0047,90,91,4,1.24664945489822,36
4.194728577808066,3.4844739172428008,3.3977378433240313,2.497016493627855,0.7102546605652651,-0.9395699773936357,0.22788519245968336,8.481468325698998,12.641653349352346,7.411459075846392,4842.11,1.3450305555555555,4.3015215551115675,1.2672449550468232,00093.csv,B0047,92,93,4,1.2333924152795082,37
4.194123941573546,3.500791519526392,3.39454078926717,2.4751740867556524,0.6933324220471535,-0.9358360923749524,0.23500972226549793,8.425193812256257,11.969937687736325,7.024794045943022,4798.281,1.3328558333333334,4.240573583189137,1.2507272535988152,00095.csv,B0047,94,95,4,1.2129250072037692,38
4.194413177433493,3.514478324614081,3.397135252361952,2.499811739255094,0.6799348528194118,-0.9347239037948782,0.23655267165917002,8.471726206300676,11.438399477589398,5.752864402927096,4739.188,1.3164411111111112,4.185429793575514,1.2338753472075337,00097.csv,B0047,96,97,4,1.1999106597943647,39
4.172002506353698,3.5192858427126774,3.384557786350807,2.494550023378076,0.6527166636410202,-0.9317054169779714,0.2422403218363401,8.510483818712029,12.144441411939049,7.339631772767512,4733.156,1.3147655555555555,4.150060221650666,1.2283008633123607,00101.csv,B0047,100,101,4,1.1902559038393383,40
4.194068049662567,3.478044114225982,3.38207924956575,2.477337702429082,0.7160239354365849,-0.9431234654151266,0.2210569521803255,8.530222967717657,12.67224284322037,7.1686022634012625,4670.61,1.2973916666666665,4.145938122861655,1.2273625166557471,00103.csv,B0047,102,103,4,1.1892563795455853,41
4.193464344236471,3.5094590191985695,3.3808097620789024,2.478325379623597,0.6840053250379015,-0.9364521415339061,0.2337010477888509,8.420605358837513,11.984785271459067,7.1465220860423955,4635.0,1.2875,4.081552686947711,1.209281897778048,00105.csv,B0047,104,105,4,1.167069685125939,42
4.192797311893991,3.523831972961057,3.382026759648077,2.494831087986124,0.6689653389329342,-0.9330135422416266,0.24032611518862582,8.51215713252602,12.101959002780742,7.757883744287325,4615.86,1.2821833333333332,4.049996171733383,1.1997966451615993,00107.csv,B0047,106,107,4,1.1615348403090369,43
4.193468094113346,3.51635574108424,3.376424700878435,2.4956781405402677,0.6771123530291057,-0.9354455085688509,0.2355963534375664,8.54602737861718,12.396974763839234,7.437403053147046,4580.75,1.2724305555555555,4.023469959807494,1.1938746929246713,00109.csv,B0047,108,109,4,1.1555563844349988,44
4.16991637056524,3.5144464699056024,3.3729563491800936,2.4729308126474736,0.6554699006596372,-0.9350017140200774,0.23640771280261816,8.4485741292899,11.455115215105929,6.30766842073731,4557.406,1.265946111111111,3.9967439384569268,1.1871701461160549,00113.csv,B0047,112,113,4,1.1488524666097713,45
4.192396921446495,3.5268870259917424,3.37864248825242,2.494578415325497,0.6655098954547523,-0.9345624675488318,0.23737812232379688,8.334392904335672,11.39345446641458,7.457408725116505,4524.0320000000065,1.2566755555555573,3.9718855598129394,1.1780263102321438,00115.csv,B0047,114,115,4,1.143572986788779,46
4.192623205881946,3.498931426932542,3.370172138170829,2.492546798627854,0.6936917789494044,-0.9405823229183861,0.22588613939033644,8.548983420432004,12.6352725981059,7.069448306910599,4502.938,1.2508161111111111,3.97092469447478,1.1803440003886885,00117.csv,B0047,116,117,4,1.1418015379428537,47
4.1933895299679325,3.4983119317914344,3.367920943746027,2.4752083843332136,0.6950775981764981,-0.940166082376245,0.2267170894522368,8.545644001542279,12.45444631401429,7.30887586115927,4483.094,1.245303888888889,3.9491762065216625,1.1746688793073021,00119.csv,B0047,118,119,4,1.136058647502255,48
4.192510832064287,3.5110021651084087,3.3731133787458685,2.4974098896142385,0.6815086669558785,-0.9385550163357156,0.22966915864031245,8.530684068571667,12.18400994607025,7.495438571816253,4448.36,1.2356555555555555,3.9129645439161207,1.1632553688835032,00121.csv,B0047,120,121,4,1.1236364680969286,49
4.1689267149519535,3.467446039936088,3.3570684734893477,2.470530852621601,0.7014806750158655,-0.9458548848985765,0.21495570482077583,8.5880890540764,12.849012968534735,7.35148768925649,4440.531,1.2334808333333334,3.92419482246007,1.1707548247896828,00125.csv,B0047,124,125,4,1.1320498900328944,50
4.191753022543457,3.509096311319358,3.3691516897861753,2.480060412530898,0.6826567112240993,-0.9389122330771017,0.22889493172857928,8.520717953543993,11.44307926801482,6.096017574821557,4416.547,1.226818611111111,3.8861668888818586,1.1557056003379855,00127.csv,B0047,126,127,4,1.117010176215815,51
4.192116566565046,3.46467879035011,3.3578225461504885,2.482310382215253,0.727437776214936,-0.9483861774789661,0.20976839206152106,8.509426489984776,12.895633770945397,7.771730187482156,4382.937,1.2174825,3.885206841818043,1.1589066184592065,00129.csv,B0047,128,129,4,1.120043039721982,52
4.192241727517348,3.5074830754383517,3.3676285575809373,2.499914991218416,0.6847586520789961,-0.9414049088928775,0.22442590227740364,8.454153696786289,11.573902587010837,6.964154614557398,4347.453,1.2076258333333334,3.8340982765770697,1.1408248352146786,00131.csv,B0047,130,131,4,1.1059773445917065,53
4.192932934065261,2.9946951355251095,3.449492446913663,2.9946951355251095,1.1982377985401511,-0.9867055393374604,0.08960900476023077,8.047459499367323,10.553052640742196,5.182978109514467,3581.188,0.9947744444444445,3.391807718109667,0.9849039662868909,00133.csv,B0047,132,133,4,0.0,54
4.151696493245396,3.4982675194968915,3.372493003925355,2.47468810834507,0.6534289737485044,-0.9331169601303769,0.23957458384935962,8.476574571858773,11.984288635557064,8.101775612048593,4746.5,1.3184722222222223,4.155085227124393,1.2339057499004729,00137.csv,B0047,136,137,4,1.1907902374762016,55
4.1736256040616375,3.4525558254032793,3.382136756328252,2.4936019875098454,0.7210697786583582,-0.9478477265636571,0.21080243893717954,8.567006275916873,12.836265571184011,7.446598468197589,4679.156,1.2997655555555556,4.176770357722922,1.236197039951197,00141.csv,B0047,140,141,4,1.2012387088454022,56
4.194390827243979,3.40723398630424,3.383822718764627,2.4794043785439617,0.7871568409397396,-0.956443523785203,0.1911769096972139,8.607327084258758,12.655987301395294,7.005940022524309,4596.578,1.2768272222222223,4.144342891126707,1.2257395906954462,00143.csv,B0047,142,143,4,1.1906909549024802,57
4.194161811786053,3.438465020597029,3.3860339727551585,2.495823360233662,0.755696791189024,-0.9528668500629852,0.19997155885200238,8.707959029152644,12.20963360823446,6.445965365840569,4544.641,1.2624002777777776,4.0840047562958866,1.2073574320161247,00145.csv,B0047,144,145,4,1.1764375730308343,58
4.194190653204952,3.435754173705419,3.3841395923852935,2.4834980820953168,0.7584364794995331,-0.9523529313575727,0.2004708697045603,9.003534328496398,12.780134013784457,7.084453431386641,4526.938,1.2574827777777777,4.063996118091832,1.2021002149164135,00147.csv,B0047,146,147,4,1.1628110372792353,59
4.194292935889806,3.4443815553851276,3.3827771801616175,2.4920392941768497,0.749911380504678,-0.9518066439769568,0.20145528266983814,9.02852617906244,12.658108002877777,7.212092109410009,4487.438,1.2465105555555556,4.024152145256463,1.1909467689430313,00149.csv,B0047,148,149,4,1.1516152840582583,60
4.146356741131726,3.4258324018323396,3.364536091766799,2.488243242390158,0.7205243392993861,-0.9517057744990748,0.20104472563134193,9.027729535660669,13.24936801902594,7.4276869580709945,4513.312,1.2536977777777778,4.025782962171218,1.1978008520410302,00153.csv,B0047,152,153,4,1.1583673498348623,61
4.172368631167838,3.4661204268370387,3.3787603150369994,2.498187334581169,0.7062482043307989,-0.9457722537487265,0.21430530493640423,9.071608131387514,13.102537521023756,7.252246361737442,4568.438,1.2690105555555555,4.064930675020715,1.204570098801115,00157.csv,B0047,156,157,4,1.1692285288386206,62
4.193697451503613,3.4446132424186633,3.38042492580436,2.4982213366801296,0.7490842090849501,-0.9517682668620395,0.20166054745187945,9.050284055951,13.019156020970016,7.20570107658858,4499.656,1.2499044444444445,4.032402266208717,1.194231174285528,00159.csv,B0047,158,159,4,1.1588148476218465,63
4.193432136090228,3.4103729051603433,3.3757552328187086,2.4715997205282143,0.7830592309298843,-0.9577750037054298,0.1878394071811764,8.986064263951343,12.612257184300963,7.042188874917429,4430.984,1.230828888888889,3.9912121800867384,1.183540181416373,00161.csv,B0047,160,161,4,1.1439588147705455,64
4.193707973256604,3.4358247775121717,3.3744651760728988,2.4972991957929973,0.7578831957444323,-0.9541869981546398,0.19641372726719414,9.036875447987502,12.968805846071126,7.002084603853636,4411.141,1.2253169444444443,3.9565963116150704,1.1739495608589763,00163.csv,B0047,162,163,4,1.1383941068159398,65
4.193728328919069,3.4270575222731954,3.6287077311529012,3.4270575222731954,0.7666708066458736,-0.9792035664803379,0.12245843381625332,7.698431744424151,9.05446951177611,3.754632567159214,1991.531,0.5532030555555555,1.9723187991140085,0.5453200095310401,00165.csv,B0047,164,165,4,0.0,66
4.166980224197571,3.5106107478750306,3.3850807989789566,2.475863858583421,0.6563694763225407,-0.9269695970852067,0.24969369445325132,9.095394308322597,13.123905320087225,7.20627888739228,4883.312,1.3564755555555554,4.263222730425775,1.2611900832703808,00169.csv,B0047,168,169,4,1.2213102850395667,67
4.1751120424901105,3.4214066417633813,3.3900890450634233,2.482088014003299,0.7537054007267292,-0.9526683776410486,0.19913034535695295,9.009063913586548,13.179418154583676,7.330492563239509,4663.907,1.2955297222222222,4.196941664910836,1.2388289835633437,00173.csv,B0047,172,173,4,1.2031062978889062,68
4.195168632438667,3.3951588495296066,3.3919885847746993,2.484545959502679,0.80000978290906,-0.9591403423116251,0.18572622296962701,8.958051495293551,12.742282067813369,7.682381133151716,4581.328,1.2725911111111112,4.153751480711932,1.225510619174348,00175.csv,B0047,174,175,4,1.1897147112197684,69
4.19482784099826,3.417243809422241,3.3862399608298266,2.4817240149799855,0.7775840315760187,-0.9554277687381623,0.1943298107542679,8.972563208541265,13.23162562344335,7.979345566701819,4553.031,1.2647308333333334,4.104697344638633,1.213219721770526,00177.csv,B0047,176,177,4,1.177422568842014,70
4.194470276921028,3.406567642998465,3.383817098626054,2.475682459777723,0.7879026339225632,-0.9577201485364993,0.1876484049828698,9.037146843138395,12.857920538298638,6.946010396092981,4486.5,1.24625,4.051745529584168,1.1985503359136358,00179.csv,B0047,178,179,4,1.158443027293818,71
4.194180006661532,3.4146895251408456,3.3818846696550433,2.4992087242533025,0.7794904815206865,-0.9573123780210179,0.18865171164480396,9.009035929017505,12.67528068575023,7.309354332507813,4450.625,1.2362847222222222,4.014765260913163,1.1884531616634397,00181.csv,B0047,180,181,4,1.1567087516841796,72
4.202937200343293,3.678452965469899,3.3507147228969534,1.990881848788414,0.5244842348733942,-0.6795680439600006,0.4709086225675265,9.485217152757082,15.71039018923076,10.403766368461213,6436.141,1.7878169444444443,3.9162220133643757,1.2128022183668825,00185.csv,B0045,0,185,4,1.0819793880779518,1
4.1669008679698605,3.663097390180859,3.343710562419324,1.987597263698,0.5038034777890017,-0.6847946624076122,0.4688662501485914,9.412485833762908,16.327881769438125,11.237715687235951,5650.265,1.5695180555555557,3.465636899218773,1.073882002366448,00189.csv,B0045,4,189,4,0.927952404748273,2
4.187652780308948,3.674371007397814,3.357113032625278,1.9885380767186824,0.5132817729111339,-0.6646163130202214,0.4763092167102513,9.14441346005273,16.190453016227536,11.220409626873064,5590.907,1.5530297222222222,3.328953235269964,1.0312660192261873,00191.csv,B0045,6,191,4,0.885193608411576,3
4.188401226248918,3.6817897500731527,3.358646172572514,1.969241613952096,0.5066114761757654,-0.6509315601298676,0.48076992050578465,9.074180330499932,16.44564599364816,11.674583943777996,5543.61,1.5398916666666667,3.221570203777947,1.0009278888010236,00193.csv,B0045,8,193,4,0.8581010699478283,4
4.188303916193977,3.688499142654617,3.3660643885240518,1.9830542841988097,0.4998047735393598,-0.6402275004489041,0.483985227324104,9.063698357219925,16.652821920677077,11.930303643996712,5499.046,1.527512777777778,3.143913761639466,0.9765239851939248,00195.csv,B0045,10,195,4,0.8409352213456689,5
4.18828020412361,3.6948450418453898,3.367910347978234,1.980464521626357,0.4934351622782205,-0.6317025380405665,0.4862605528227397,9.076577071060372,16.626045153527933,11.920909512664565,5461.219,1.5170052777777778,3.0740008030225137,0.9568339226672333,00197.csv,B0045,12,197,4,0.8245471942901911,6
4.115206177316684,3.7010520128314486,3.357745333360116,1.9822192378370669,0.4141541644852351,-0.6176226155232352,0.48978886732539484,9.265023738219778,16.231693733501764,11.620350877507068,5451.281,1.5142447222222222,2.970677517448366,0.9337346551339416,00201.csv,B0045,16,201,4,0.7935960418803983,7
4.166213617468092,3.69898995831713,3.3696607473704705,1.9987122390470569,0.46722365915096153,-0.627554191403777,0.48739130422396426,9.339350112299787,16.185673883928935,10.910301994366845,5468.062,1.518906111111111,3.0536033614634923,0.9515514914534959,00205.csv,B0045,20,205,4,0.8183676087159205,8
4.188858082816243,3.70244357387636,3.3747312015520436,1.97927314966301,0.48641450893988347,-0.6227956362441027,0.4886004403514843,9.308634523153344,16.52621032903044,11.432263016951175,5411.297,1.5031380555555554,3.0016799414433293,0.9348358541352806,00207.csv,B0045,22,207,4,0.7977644276409412,9
4.189052979187811,3.704020503426279,3.381799182114607,1.9640518711887227,0.48503247576153186,-0.6164358149352739,0.4900880896858556,9.254145206672922,15.196414604557985,9.617841260425607,5369.703,1.4915841666666667,2.9534843568581435,0.9180568154220528,00209.csv,B0045,24,209,4,0.7993777411831636,10
4.189280705297697,3.7078446962381064,3.385176591409285,1.9965583229383297,0.4814360090595904,-0.6124951744838439,0.4910475561774714,9.291749311540086,16.354435553014117,11.261279216098824,5327.406,1.479835,2.9084277764283057,0.9046016061544673,00211.csv,B0045,26,211,4,0.7783107440628891,11
4.189527524041756,3.706347835294092,3.3813096388474886,1.9676140964966768,0.4831796887476636,-0.6120748119063896,0.4910958019749209,9.310447961834724,15.57016420519042,10.063414486604335,5299.266,1.4720183333333332,2.888614814262913,0.899460272468918,00213.csv,B0045,28,213,4,0.7803738231239117,12
4.096886292796828,3.7008319877296514,3.3490369985986668,1.98770164017674,0.39605430506717676,-0.6158982943710155,0.49022105726068954,9.29775486780575,16.481904111846188,11.271483318954957,5367.172,1.490881111111111,2.90336393765247,0.9171042156644478,00217.csv,B0045,32,217,4,0.7713058245640294,13
4.165741464264874,3.704404289307393,3.3694542187312684,1.99572402940065,0.4613371749574813,-0.625377064856349,0.4877759796268495,9.245632947295453,16.686364651804713,11.936751917785037,5406.812,1.5018922222222222,3.0016978544503896,0.937598187647872,00221.csv,B0045,36,221,4,0.795279016979026,14
4.189116912804917,3.705075889530729,3.3771129586319466,1.9723902186883997,0.4840410232741883,-0.6180221346577055,0.4896087497095646,9.21860683892004,16.527315358470222,11.511902702885745,5353.094,1.4869705555555555,2.9437846169055613,0.9175910201211444,00223.csv,B0045,38,223,4,0.7824128169919247,15
4.189394418073402,3.7080145188067903,3.382104218416538,1.976007577264544,0.4813798992666114,-0.6121745879630046,0.49096772180088016,9.19413015419709,16.325076195754107,11.58041299003693,5280.031,1.4666752777777778,2.8773385187070533,0.8965712660816026,00225.csv,B0045,40,225,4,0.7649414992231182,16
4.189251613691141,3.7103292795390734,3.3859954600090036,1.9786838559411903,0.47892233415206764,-0.6064321892488668,0.49229865653085625,9.188267060937262,16.18780234880546,11.182821322159265,5248.593,1.4579425,2.831983093296051,0.8824972412677623,00227.csv,B0045,42,227,4,0.7544899426779375,17
4.18999236240837,3.710136582658889,3.3830345538672018,1.9866467601774969,0.4798557797494811,-0.6063996219926951,0.49243513795509547,9.211910760834266,16.54868871782283,11.521485204541301,5203.375,1.4453819444444445,2.8044332245556167,0.8749430564871185,00229.csv,B0045,44,229,4,0.7504048978314295,18
4.165973150657214,3.7108957795935584,3.37881379914347,1.9915335628511552,0.45507737106365553,-0.6022530715841198,0.49315165917011455,9.15685740939557,15.893386512216576,10.554770087293834,5166.812,1.4352255555555555,2.753905669298891,0.8622476679056045,00233.csv,B0045,48,233,4,0.7407258109620256,19
4.1894414322262765,2.942421777794815,3.406714657706338,2.942421777794815,1.2470196544314613,-0.9941901888810815,0.10720130260718394,8.865755104549711,11.62448622814209,6.4809916186045236,2384.094,0.6622483333333333,2.2478048247598332,0.6613523832548287,00235.csv,B0045,50,235,4,0.0,20
4.195641973763218,3.72048442804489,3.389059266953008,1.9935644864605024,0.4751575457183277,-0.5861859230293525,0.4961015167504016,9.104538013834128,16.273556126855052,11.409281076799466,5340.281,1.483411388888889,2.7653398332474395,0.8676977964263624,00237.csv,B0045,52,237,4,0.7308525593793626,21
4.189381114418313,3.71321400681084,3.3783919657677504,1.9937078109097683,0.47616710760747294,-0.6037251705699035,0.49288338074389093,9.196243634400288,16.57769275391533,11.661765466966415,5103.0,1.4175,2.728497566342504,0.8543321440659496,00239.csv,B0045,54,239,4,0.7287255851177903,22
4.189726548094093,3.713750450899932,3.377934624269061,1.9840988185168291,0.4759760971941609,-0.6039804007945984,0.49293116450534197,9.224293881462565,16.451931737613187,11.380379330869118,5051.172,1.4031033333333331,2.7008532801591265,0.8460947337304512,00241.csv,B0045,56,241,4,0.7161023377036263,23
4.166113676768846,3.7127031451411376,3.3727225247575885,1.9818309446595743,0.45341053162770795,-0.6017545658130975,0.49336255206803853,9.239291915944644,16.660404158556567,11.462492941228852,5027.563,1.3965452777777778,2.6716462171213995,0.8392317095199604,00245.csv,B0045,60,245,4,0.7129204834988017,24
