voltage_start,voltage_end,voltage_mean,voltage_min,voltage_drop,current_mean,current_std,temperature_mean,temperature_max,temperature_range,duration_seconds,duration_hours,energy_wh,calculated_capacity,filename,battery_id,test_id,uid,ambient_temperature,metadata_capacity,time_to_2_7v,cycle_number,capacity_change,capacity_change_pct,capacity_rolling_mean,capacity_rolling_std,is_spike,is_drop,is_outlier,is_anomaly
4.197306543877358,3.4070997498945625,3.4418308643708455,2.4919375577484737,0.790206793982795,-0.9527836491780217,0.201619340838536,8.23497518866995,11.557441727679937,6.921258447706686,5327.406,1.479835,4.864973731189525,1.3885156686114437,00027.csv,B0047,26,27,4,1.3885156686114437,5038.031,11,-0.011481753569383413,-0.008201267650548849,1.3958110673400235,0.020381378547245973,False,False,False,False
4.19770091242359,3.418078036723362,3.4344681780842876,2.4683068422721184,0.7796228757002281,-0.949814677088373,0.20780089499321494,8.269239827690175,11.667407771157473,6.078190565795765,5299.266,1.4720183333333332,4.813667762588778,1.3652234669528966,00029.csv,B0047,28,29,4,1.3652234669528964,4954.547,12,-0.023292201658547063,-0.016774892919890427,1.3931069892789685,0.01712726041543572,False,False,False,False
4.1533796403143945,3.331026808386518,3.430115214310407,2.479195639185483,0.8223528319278763,-0.962374774611937,0.1770451371609594,8.236583239584068,11.311016339650983,6.8395060548137945,5367.172,1.490881111111111,4.935609639109876,1.4060442272970963,00033.csv,B0047,32,33,4,1.4060442272970963,5104.219,13,0.04082076034419968,0.02990042387368952,1.3904607624773606,0.016815811316048375,False,False,False,False
4.1809212253928045,3.3967197943497776,3.442078085056046,2.4933737831605582,0.784201431043027,-0.9528782892582865,0.20076784571510078,8.16126508624072,11.175603921563273,6.917952185696634,5406.812,1.5018922222222222,4.939021393018355,1.4057541613525784,00037.csv,B0047,36,37,4,1.405754161352578,5101.656,14,-0.00029006594451796985,-0.00020629930331250712,1.38685908882203,0.019108787485067894,False,False,False,False
4.198049966629152,3.4151250266420123,3.4424678812268277,2.491571322470993,0.7829249399871396,-0.9497638833815831,0.20761258162955815,8.25301239256121,11.15023736338702,6.54955096713902,5353.094,1.4869705555555555,4.873935540533541,1.3867662881727876,00039.csv,B0047,38,39,4,1.3867662881727878,5033.282,15,-0.018987873179790782,-0.013507250201928,1.3837630177279228,0.024094347862693176,False,False,False,False
4.19764856730434,3.403528520851616,3.4338551425476287,2.471859124111365,0.7941200464527243,-0.9517106306260905,0.2036619845617688,8.291638340695691,11.81131136026599,7.545150270975884,5280.031,1.4666752777777778,4.805739242148829,1.3705073003347914,00041.csv,B0047,40,41,4,1.3705053061420225,4973.828,16,-0.016258987837996175,-0.011724389305294625,1.3675848396272992,0.031432966618463065,False,False,False,False
4.1969633661005,3.446009349775365,3.4327517306039357,2.488914813470205,0.7509540163251351,-0.9434304652541514,0.2206481102504601,8.318107121376224,11.699803023226297,7.091578241891918,5248.593,1.4579425,4.731897137866886,1.3497431114823601,00043.csv,B0047,42,43,4,1.34974311148236,4899.937,17,-0.020764188852431253,-0.015150732029927116,1.348673484756882,0.031171206823556872,False,False,False,False
4.196227134476293,3.4617289705611416,3.4273855541261473,2.472852533936716,0.7344981639151511,-0.9400482502771171,0.22717236753733644,8.303021352537922,11.234017863419322,6.4492807161487855,5203.375,1.4453819444444445,4.666447549021852,1.3251533367939783,00045.csv,B0047,44,45,4,1.3251533367939785,4811.391,18,-0.02458977468838186,-0.018218114602100877,1.2022281776792023,0.30701221999455697,False,False,False,False
4.176260352394772,3.4766213571171005,3.4184685184601045,2.4822189935935484,0.6996389952776716,-0.9371553622323052,0.23346070210403586,8.32601397527908,11.729632241368254,6.255969131136229,5166.812,1.4352255555555555,4.605413566462971,1.3111973870004923,00049.csv,B0047,48,49,4,1.3111943869635805,4759.171,19,-0.013955949793486022,-0.010531573521333382,1.1960117623999,0.3030420598653767,False,False,False,False
4.195847527614419,3.5069160151578584,3.4189443106786306,2.487540187711501,0.6889315124565609,-0.930472095057463,0.2449272778107199,8.304841644444155,11.147409475641334,5.640907177558605,5103.0,1.4175,4.514875844843612,1.2849157142560723,00055.csv,B0047,54,55,4,1.2849157142560723,4665.922,20,-0.05450950968220836,-0.040696194687102616,1.1641210029201665,0.28636475057011046,False,False,False,False
4.195387366763826,3.501412257882601,3.4147835574863517,2.4907582384317,0.6939751088812249,-0.9322821459755778,0.24164614739638005,8.319029412369582,11.681014963080823,6.5151237771694746,5051.172,1.4031033333333331,4.472418589156943,1.281719159327807,00057.csv,B0047,56,57,4,1.281719159327807,4654.5,21,-0.003196554928265316,-0.002487754560707489,1.2864271514095353,0.03140764308791781,False,False,False,False
4.174064296873529,3.523123652499999,3.409591730169167,2.493163832069928,0.6509406443735299,-0.9267897523084677,0.2517584402337099,8.401755924951388,11.29683746494969,6.031627711756803,5027.563,1.3965452777777778,4.416650261858626,1.260005164294283,00061.csv,B0047,60,61,4,1.2600051642942829,4574.563,22,-0.021713995033523892,-0.01694130486815204,1.266813912507495,0.017640184263370728,False,False,False,False
4.194958886516552,3.503450628794799,3.407645240350967,2.479240941037315,0.6915082577217535,-0.9316504925123936,0.24323000086333818,8.395347720509116,11.88239860330653,6.8396351396365445,4993.765,1.3871569444444445,4.409524840575314,1.266070495231233,00063.csv,B0047,62,63,4,1.266070385993126,4596.875,23,0.006065330936949831,0.004813734982068052,1.255808243725987,0.020463229009703515,False,False,False,False
4.194794488425212,3.530046084468069,3.407201115194828,2.4915265338912347,0.6647484039571432,-0.9255669375549472,0.2535782203880096,8.419292173692186,11.79170575767619,6.019304335127639,4962.469,1.378463611111111,4.34977465481338,1.2413590294280805,00065.csv,B0047,64,65,4,1.2413590294280803,4507.688,24,-0.02471146580315242,-0.019518238436351143,1.2450821347617649,0.01729689419507675,False,False,False,False
4.194210512385239,3.5295598976471045,3.402851724115477,2.495727313119633,0.6646506147381346,-0.9273633082574366,0.2505189121390405,8.293327119939335,11.72661603963688,7.130606145782263,4907.859,1.3632941666666667,4.304944611809218,1.2298873703485311,00067.csv,B0047,66,67,4,1.2298873703485311,4466.203,25,-0.01147165907954939,-0.009241209680357021,1.235878245684309,0.019477311114575933,False,False,False,False
4.19378669081209,3.5280993862030905,3.398740761774466,2.4979742120513757,0.6656873046089999,-0.9267828902753352,0.25117779098823134,8.49190236531868,12.464631760563272,8.312473338694458,4888.656,1.35796,4.280478787300608,1.2280886145066963,00069.csv,B0047,68,69,4,1.228088614506696,4460.734,26,-0.0017987558418348648,-0.0014625370462378884,1.2261332508805571,0.010891830861193538,False,False,False,False
4.1718864589662426,3.5386452327036166,3.3945066004903923,2.495109477398993,0.6332412262626259,-0.9236824517720293,0.2567295399461265,8.437149776270967,11.863547747838409,6.667522794263018,4866.25,1.351736111111111,4.2395936633192415,1.2139857189070042,00073.csv,B0047,72,73,4,1.2139857189070042,4408.938,27,-0.014102895599692022,-0.011483613994220598,1.2193315690579978,0.009541703445035795,False,False,False,False
4.19388971043665,3.524430984081883,3.39192930556013,2.4851956352139384,0.6694587263547676,-0.9289085100178415,0.2479875090487207,8.429621946088576,12.460832791038596,7.523897750721147,4836.125,1.3433680555555556,4.235797195860107,1.2173455212124735,00075.csv,B0047,74,75,4,1.2173435064564189,4420.687,28,0.003359802305469284,0.0027675797607358277,1.2109621934423813,0.014846301923329726,False,False,False,False
4.193873318394839,3.523581783313256,3.39128980672992,2.4873308484835266,0.6702915350815832,-0.9282275865985665,0.2489078118478761,8.46306110156025,12.213639136225725,6.844122989726703,4801.485,1.3337458333333332,4.201333107000751,1.2073506203152835,00077.csv,B0047,76,77,4,1.2073445944515917,4385.188,29,-0.009994900897190018,-0.008210405939009902,1.2026054205183505,0.014552900732437965,False,False,False,False
4.193344395761288,3.5434895598001277,3.3932667889977304,2.488620645344286,0.6498548359611607,-0.9244391789678553,0.25527477857424213,8.459204966688853,11.534784991217848,6.029032402714967,4760.938,1.322482777777778,4.150267461192182,1.1880404922704497,00079.csv,B0047,78,79,4,1.18804049227045,4315.516,30,-0.019310128044833785,-0.015993803059289657,1.2120887805529361,0.03051665405573836,False,False,False,False
4.19356398488292,3.53287751083392,3.3838600818009588,2.476969143594387,0.6606864740490002,-0.9270544586298616,0.25101873516241113,8.493224799915222,12.42977502748968,7.423116691476764,4740.907,1.316918611111111,4.133479186316175,1.1863047498865418,00081.csv,B0047,80,81,4,1.186304749886542,4308.813,31,-0.0017357423839079456,-0.0014610128149679102,1.2215845994874546,0.03881896063349891,False,False,False,False
4.142510591712848,3.430256148149239,3.3866520851320576,2.4790054948940434,0.7122544435636091,-0.9460868598841972,0.21452297405787984,8.466232868159803,12.428323073625249,7.7481416365469205,4914.532,1.3651477777777778,4.384181600740532,1.2614025190799318,00085.csv,B0047,84,85,4,1.2613935471028506,4581.907,32,0.07509776919339006,0.06330394378052717,1.2294443664040418,0.03919313700265004,False,False,False,False
4.174381011699289,3.4830191388435696,3.402095154295076,2.479600589435018,0.6913618728557194,-0.9356871602351079,0.23519098155727214,8.553128334903379,12.48741336421358,7.026486117874725,4998.656,1.3885155555555555,4.427781398626241,1.2648246158850656,00089.csv,B0047,88,89,4,1.2648246158850651,4594.062,33,0.003422096805133723,0.0027129300547377166,1.2385147510058534,0.03175828578876257,False,False,False,False
4.194961577545829,3.4807424394545063,3.404625504614091,2.46837363838224,0.7142191380913228,-0.9401469539731849,0.2268940347339568,8.342818484380935,11.343734065329729,5.635259762147334,4890.015,1.3583375000000002,4.355633408117811,1.2466494548982199,00091.csv,B0047,90,91,4,1.24664945489822,4527.922,34,-0.018175160986845684,-0.014369708462803388,1.2438389713612485,0.02133966849363266,False,False,False,False
4.194728577808066,3.4844739172428008,3.3977378433240313,2.497016493627855,0.7102546605652651,-0.9395699773936357,0.22788519245968336,8.481468325698998,12.641653349352346,7.411459075846392,4842.11,1.3450305555555555,4.3015215551115675,1.233392415279508,00093.csv,B0047,92,93,4,1.2333924152795082,4479.953,35,-0.013257039618711941,-0.010634135816306345,1.2315408732673274,0.025915284163067983,False,False,False,False
4.194123941573546,3.500791519526392,3.39454078926717,2.4751740867556524,0.6933324220471535,-0.9358360923749524,0.23500972226549793,8.425193812256257,11.969937687736325,7.024794045943022,4798.281,1.3328558333333334,4.240573583189137,1.2129258516635177,00095.csv,B0047,94,95,4,1.2129250072037692,4406.203,36,-0.020466563615990196,-0.01659371612995697,1.216627130858182,0.023296729533373514,False,False,False,False
4.194413177433493,3.514478324614081,3.397135252361952,2.499811739255094,0.6799348528194118,-0.9347239037948782,0.23655267165917002,8.471726206300676,11.438399477589398,5.752864402927096,4739.188,1.3164411111111112,4.185429793575514,1.1999120286103269,00097.csv,B0047,96,97,4,1.1999106597943647,4360.172,37,-0.013013823053190876,-0.010729281625371012,1.205149015631797,0.01843838431000538,False,False,False,False
4.172002506353698,3.5192858427126774,3.384557786350807,2.494550023378076,0.6527166636410202,-0.9317054169779714,0.2422403218363401,8.510483818712029,12.144441411939049,7.339631772767512,4733.156,1.3147655555555555,4.150060221650666,1.190255903839338,00101.csv,B0047,100,101,4,1.1902559038393383,4324.656,38,-0.009656124770988761,-0.008047360590402564,1.191884469601083,0.01682632569044077,False,False,False,False
4.194068049662567,3.478044114225982,3.38207924956575,2.477337702429082,0.7160239354365849,-0.9431234654151266,0.2210569521803255,8.530222967717657,12.67224284322037,7.1686022634012625,4670.61,1.2973916666666665,4.145938122861655,1.1892588787662937,00103.csv,B0047,102,103,4,1.1892563795455853,4320.063,39,-0.000997025073044444,-0.0008376560618841289,1.1816062673301868,0.016451853804534407,False,False,False,False
4.193464344236471,3.509459019198569,3.3808097620789024,2.478325379623597,0.6840053250379019,-0.9364521415339061,0.2337010477888509,8.420605358837513,11.984785271459067,7.1465220860423955,4635.0,1.2875,4.081552686947711,1.1670696851259388,00105.csv,B0047,104,105,4,1.167069685125939,4240.093,40,-0.022189193640354876,-0.01865800124475281,1.1727351384951212,0.01606755148730591,False,False,False,False
4.192797311893991,3.523831972961057,3.382026759648077,2.494831087986124,0.6689653389329342,-0.9330135422416266,0.24032611518862582,8.51215713252602,12.101959002780742,7.757883744287325,4615.86,1.2821833333333332,4.049996171733383,1.1615348403090366,00107.csv,B0047,106,107,4,1.1615348403090369,4219.907,41,-0.00553484481690214,-0.00474251442518181,1.1644544510492079,0.015437136379851165,False,False,False,False
4.193468094113346,3.51635574108424,3.376424700878435,2.495678140540268,0.6771123530291057,-0.9354455085688509,0.2355963534375664,8.54602737861718,12.396974763839234,7.437403053147046,4580.75,1.2724305555555555,4.0234699598074934,1.1555563844349988,00109.csv,B0047,108,109,4,1.1555563844349988,4198.843,42,-0.005978455874037891,-0.005147031037353367,1.1553172726537047,0.009441351711641257,False,False,False,False
4.16991637056524,3.5144464699056024,3.3729563491800936,2.4729308126474736,0.6554699006596372,-0.9350017140200774,0.23640771280261816,8.4485741292899,11.455115215105929,6.30766842073731,4557.406,1.265946111111111,3.9967439384569268,1.148852466609771,00113.csv,B0047,112,113,4,1.1488524666097713,4174.781,43,-0.006703917825227723,-0.005801463187367961,1.1502636432170878,0.008267655683671677,False,False,False,False
4.192396921446495,3.5268870259917424,3.378642488252421,2.494578415325497,0.6655098954547523,-0.9345624675488318,0.23737812232379688,8.334392904335672,11.39345446641458,7.457408725116505,4524.032000000007,1.2566755555555575,3.9718855598129394,1.143572986788779,00115.csv,B0047,114,115,4,1.143572986788779,4155.172000000006,44,-0.0052794798209920835,-0.004595437599199892,1.1451684046557316,0.007388356742235771,False,False,False,False
4.192623205881946,3.498931426932542,3.370172138170829,2.492546798627854,0.6936917789494044,-0.9405823229183861,0.22588613939033644,8.548983420432004,12.6352725981059,7.069448306910599,4502.938,1.2508161111111111,3.97092469447478,1.1418015379428534,00117.csv,B0047,116,117,4,1.1418015379428537,4148.766,45,-0.0017714488459255051,-0.0015490474734802806,1.1387844213881173,0.009621450224291679,False,False,False,False
4.1933895299679325,3.4983119317914344,3.367920943746027,2.4752083843332136,0.6950775981764981,-0.940166082376245,0.2267170894522368,8.545644001542279,12.45444631401429,7.308875861159269,4483.094,1.245303888888889,3.9491762065216625,1.136058647502255,00119.csv,B0047,118,119,4,1.136058647502255,4128.203,46,-0.005742890440598503,-0.005029674816295349,1.135423906072742,0.008028266932204764,False,False,False,False
4.192510832064287,3.5110021651084087,3.3731133787458676,2.4974098896142385,0.6815086669558785,-0.9385550163357156,0.22966915864031245,8.530684068571667,12.18400994607025,7.495438571816253,4448.36,1.2356555555555555,3.9129645439161207,1.1236364680969286,00121.csv,B0047,120,121,4,1.1236364680969286,4083.719,47,-0.012422179405326306,-0.010934452576579323,1.1301116544984466,0.009865507423375506,False,False,False,False
4.1689267149519535,3.467446039936088,3.3570684734893477,2.470530852621601,0.7014806750158655,-0.9458548848985765,0.21495570482077583,8.5880890540764,12.849012968534735,7.35148768925649,4440.531,1.2334808333333334,3.92419482246007,1.1320498900328944,00125.csv,B0047,124,125,4,1.1320498900328944,4114.25,48,0.008413421935965726,0.007487672547879631,1.1257599548542723,0.008052175583191313,False,False,False,False
4.191753022543457,3.509096311319358,3.3691516897861753,2.4800604125308974,0.6826567112240993,-0.9389122330771017,0.22889493172857928,8.520717953543993,11.44307926801482,6.096017574821557,4416.547,1.226818611111111,3.8861668888818586,1.1170117289173018,00127.csv,B0047,126,127,4,1.117010176215815,4059.797,49,-0.01503816111559253,-0.013284009166023236,1.1197436942721626,0.009534958941624644,False,False,False,False
4.192116566565046,3.46467879035011,3.3578225461504885,2.482310382215253,0.727437776214936,-0.9483861774789661,0.20976839206152106,8.509426489984776,12.895633770945397,7.771730187482156,4382.937,1.2174825,3.885206841818043,1.120043039721982,00129.csv,B0047,128,129,4,1.120043039721982,4070.547,50,0.0030313108046802206,0.0027137681066413677,1.0919971939101552,0.060582420947562325,False,False,False,False
4.192241727517348,3.507483075438352,3.3676285575809373,2.499914991218416,0.6847586520789957,-0.9414049088928775,0.22442590227740364,8.454153696786289,11.573902587010837,6.964154614557398,4347.453,1.2076258333333334,3.8340982765770697,1.105977344591706,00131.csv,B0047,130,131,4,1.1059773445917065,4019.031,51,-0.014065695130276001,-0.012558173776757164,1.1037452633988167,0.07440880360928541,False,False,False,False
4.192932934065261,2.994695135525109,3.449492446913663,2.994695135525109,1.1982377985401516,-0.9867055393374604,0.08960900476023077,8.047459499367323,10.553052640742196,5.182978109514467,3581.188,0.9947744444444445,3.391807718109667,0.9849039662868909,00133.csv,B0047,132,133,4,0.0,3581.188,52,-0.12107337830481513,-0.10947184306882152,1.1205906593844364,0.08668450868868148,False,False,False,False
4.1736256040616375,3.4525558254032798,3.382136756328252,2.4936019875098454,0.7210697786583578,-0.9478477265636571,0.21080243893717954,8.567006275916873,12.836265571184011,7.446598468197589,4679.156,1.2997655555555556,4.176770357722922,1.201238708845402,00141.csv,B0047,140,141,4,1.2012387088454022,4364.594,53,0.010448471369200352,0.008774401267636511,1.148813248380666,0.09205142609250927,False,False,False,False
4.194390827243979,3.40723398630424,3.383822718764627,2.4794043785439617,0.7871568409397396,-0.956443523785203,0.1911769096972139,8.607327084258758,12.655987301395294,7.005940022524309,4596.578,1.2768272222222223,4.144342891126707,1.1906909549024802,00143.csv,B0047,142,143,4,1.1906909549024802,4326.75,54,-0.010547753942921734,-0.008780730978158346,1.184394662579135,0.01494456705960502,False,False,False,False
4.194161811786053,3.438465020597029,3.3860339727551585,2.495823360233662,0.755696791189024,-0.9528668500629852,0.19997155885200238,8.707959029152644,12.20963360823446,6.445965365840569,4544.641,1.2624002777777776,4.0840047562958866,1.1764423743923555,00145.csv,B0047,144,145,4,1.1764375730308343,4274.453,55,-0.014248580510124675,-0.011966648819711323,1.1765596718955462,0.020124669073598517,False,False,False,False
4.194190653204952,3.435754173705419,3.3841395923852935,2.4834980820953168,0.7584364794995331,-0.9523529313575727,0.2004708697045603,9.003534328496398,12.780134013784457,7.084453431386641,4526.938,1.2574827777777777,4.063996118091832,1.1628110372792357,00147.csv,B0047,146,147,4,1.1628110372792353,4226.266,56,-0.013631337113119812,-0.011586914420827932,1.1679856758734775,0.015606871328447826,False,False,False,False
4.194292935889806,3.444381555385128,3.3827771801616184,2.4920392941768497,0.7499113805046775,-0.9518066439769568,0.20145528266983814,9.02852617906244,12.658108002877777,7.212092109410009,4487.438,1.2465105555555556,4.024152145256463,1.151615284058258,00149.csv,B0047,148,149,4,1.1516152840582583,4186.422,57,-0.011195753220977656,-0.009628179353348476,1.1636933966517573,0.009594229711128761,False,False,False,False
4.146356741131726,3.42583240183234,3.364536091766799,2.488243242390158,0.7205243392993856,-0.9517057744990748,0.20104472563134193,9.027729535660669,13.24936801902594,7.4276869580709945,4513.312,1.2536977777777778,4.025782962171218,1.1583687287350566,00153.csv,B0047,152,153,4,1.1583673498348623,4211.859,58,0.0067534446767985035,0.005864323589905407,1.1601678912976554,0.0064675119288172,False,False,False,False
4.172368631167838,3.4661204268370387,3.3787603150369994,2.498187334581169,0.7062482043307989,-0.9457722537487265,0.21430530493640423,9.071608131387514,13.102537521023756,7.252246361737442,4568.438,1.2690105555555555,4.064930675020715,1.1692295587938806,00157.csv,B0047,156,157,4,1.1692285288386206,4250.641,59,0.01086083005882399,0.009375969662686057,1.1563974467959175,0.00938058533189532,False,False,False,False
4.193697451503613,3.4446132424186637,3.38042492580436,2.4982213366801296,0.7490842090849497,-0.9517682668620395,0.20166054745187945,9.050284055951,13.019156020970016,7.20570107658858,4499.656,1.2499044444444445,4.032402266208717,1.1588148476218467,00159.csv,B0047,158,159,4,1.1588148476218465,4212.016,60,-0.010414711172033853,-0.008907327986795943,1.1537532113474538,0.012432545888981485,False,False,False,False
4.193432136090228,3.4103729051603437,3.3757552328187086,2.4715997205282143,0.7830592309298838,-0.9577750037054298,0.1878394071811764,8.986064263951343,12.612257184300963,7.042188874917429,4430.984,1.230828888888889,3.9912121800867384,1.1439588147705457,00161.csv,B0047,160,161,4,1.1439588147705455,4158.047,61,-0.014856032851300993,-0.0128200228723242,1.0311434675066504,0.27185574503650206,False,False,False,False
4.193707973256604,3.435824777512172,3.3744651760728988,2.4972991957929973,0.7578831957444319,-0.9541869981546398,0.19641372726719414,9.036875447987502,12.968805846071126,7.002084603853636,4411.141,1.2253169444444443,3.9565963116150704,1.1383941068159396,00163.csv,B0047,162,163,4,1.1383941068159398,4137.688,62,-0.005564707954606174,-0.004864430329795,1.041559612755788,0.2793632733161981,False,False,False,False
4.175112042490111,3.4214066417633813,3.3900890450634233,2.482088014003299,0.7537054007267301,-0.9526683776410486,0.19913034535695295,9.009063913586548,13.179418154583676,7.330492563239509,4663.907,1.2955297222222222,4.196941664910836,1.2031062978889064,00173.csv,B0047,172,173,4,1.2031062978889062,4373.391,63,-0.018203987150660517,-0.014905292597344189,1.067375020685563,0.29229189757320967,False,False,False,False
4.195168632438667,3.3951588495296066,3.3919885847746993,2.484545959502679,0.80000978290906,-0.9591403423116251,0.18572622296962701,8.958051495293551,12.742282067813369,7.682381133151716,4581.328,1.2725911111111112,4.153751480711932,1.1897147112197686,00175.csv,B0047,174,175,4,1.1897147112197684,4321.375,64,-0.013391586669137867,-0.011130842463908719,1.1899996242381188,0.024011422915646213,False,False,False,False
4.19482784099826,3.417243809422241,3.3862399608298266,2.481724014979985,0.7775840315760187,-0.9554277687381623,0.1943298107542679,8.972563208541265,13.23162562344335,7.979345566701819,4553.031,1.2647308333333334,4.104697344638633,1.1774237997485333,00177.csv,B0047,176,177,4,1.177422568842014,4277.609,65,-0.012290911471235288,-0.010330973766503937,1.177079317567041,0.019996542294493467,False,False,False,False
4.194470276921028,3.406567642998465,3.383817098626054,2.475682459777723,0.7879026339225632,-0.9577201485364993,0.1876484049828698,9.037146843138395,12.857920538298638,6.946010396092981,4486.5,1.24625,4.051745529584168,1.1584430272938182,00179.csv,B0047,178,179,4,1.158443027293818,4210.828,66,-0.018980772454715078,-0.01612059520010456,1.170572572486575,0.0158397409921837,False,False,False,False
4.194180006661532,3.4146895251408456,3.3818846696550433,2.4992087242533025,0.7794904815206865,-0.9573123780210179,0.18865171164480396,9.009035929017505,12.67528068575023,7.309354332507813,4450.625,1.2362847222222222,4.014765260913163,1.1567087516841794,00181.csv,B0047,180,181,4,1.1567087516841796,4204.657,67,-0.0017342756096387912,-0.0014970745809486097,1.1641918595755103,0.011491958428772361,False,False,False,False
4.202937200343293,3.678452965469899,3.3507147228969534,1.990881848788414,0.5244842348733942,-0.6795680439600006,0.4709086225675265,9.485217152757082,15.71039018923076,10.403766368461211,6436.141,1.7878169444444443,3.9162220133643757,1.081979388077952,00185.csv,B0045,0,185,4,1.0819793880779518,3889.594,1,,,0.9650418004126003,0.1035030348481852,False,False,False,False
4.1669008679698605,3.663097390180859,3.343710562419324,1.987597263698,0.5038034777890017,-0.6847946624076122,0.4688662501485914,9.412485833762908,16.327881769438125,11.237715687235951,5650.265,1.5695180555555557,3.465636899218773,0.927952404748273,00189.csv,B0045,4,189,4,0.927952404748273,3338.5,2,-0.154026983329679,-0.14235667058620716,0.9383066177964073,0.10000499374168527,False,False,False,False
4.187652780308948,3.674371007397814,3.357113032625278,1.9885380767186824,0.5132817729111339,-0.6646163130202214,0.4763092167102513,9.14441346005273,16.190453016227536,11.220409626873064,5590.907,1.5530297222222222,3.3289532352699633,0.885193608411576,00191.csv,B0045,6,191,4,0.885193608411576,3184.625,3,-0.04275879633669699,-0.0460786524372403,0.9188323385062598,0.0969380567646642,False,False,False,False
